household_id,census_division,census_region,driver_count,household_income,household_size,household_workers,home_type,household_location,number_adults_household,vehicles_per_household,travel_date,travel_day,urban,vehicle_type,hybrid,make,vehicle_age,vehicle_commercial,vehicle_delivery,vehicle_rideshare,fuel_type,vehicle_year
9000168846,Pacific,West,1,"$100,000 to $124,999",1,1,One-family detached,Urban,1,1,202210,Saturday,In an urban area,Pickup Truck,No,Toyota,1,No,,,Gas,2022
9000168855,South Atlantic,South,1,"$15,000 to $24,999",2,0,Building with 2 or more apartments,Urban,1,2,202212,Thursday,In an urban area,Automobile/car/stationwagon,No,Ford,23,No,,,Gas,1999
9000168855,South Atlantic,South,1,"$15,000 to $24,999",2,0,Building with 2 or more apartments,Urban,1,2,202212,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,16,No,,,Gas,2006
9000168885,West South Central,South,1,"$75,000 to $99,999",1,1,"Townhome, Condo",Urban,1,1,202212,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Acura,6,No,,,Gas,2016
9000168906,East South Central,South,1,"$35,000 to $49,999",1,0,One-family detached,Rural,1,2,202212,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,15,No,,,Gas,2007
9000168906,East South Central,South,1,"$35,000 to $49,999",1,0,One-family detached,Rural,1,2,202212,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,5,No,,,Gas,2017
9000168913,South Atlantic,South,5,"$175,000 or more",6,2,One-family detached,Urban,5,4,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,1,No,,,Gas,2022
9000168913,South Atlantic,South,5,"$175,000 or more",6,2,One-family detached,Urban,5,4,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,1,No,,,Gas,2022
9000168913,South Atlantic,South,5,"$175,000 or more",6,2,One-family detached,Urban,5,4,202211,Sunday,In an urban area,Pickup Truck,No,Ford,2,No,,,Gas,2020
9000168913,South Atlantic,South,5,"$175,000 or more",6,2,One-family detached,Urban,5,4,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Toyota,12,No,,,Gas,2010
9000168959,South Atlantic,South,2,"$150,000 to $174,999",3,2,"Townhome, Condo",Urban,2,2,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,3,No,,,Gas,2019
9000168959,South Atlantic,South,2,"$150,000 to $174,999",3,2,"Townhome, Condo",Urban,2,2,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Toyota,1,No,,,Gas,2022
9000168974,Pacific,West,2,"$125,000 to $149,999",4,1,One-family detached,Urban,3,3,202212,Thursday,In an urban area,Automobile/car/stationwagon,Yes,Toyota,9,No,,,"Hybrid, gas/electric, non plug-in",2013
9000168974,Pacific,West,2,"$125,000 to $149,999",4,1,One-family detached,Urban,3,3,202212,Thursday,In an urban area,Pickup Truck,No,Toyota,5,No,,,Gas,2017
9000168974,Pacific,West,2,"$125,000 to $149,999",4,1,One-family detached,Urban,3,3,202212,Thursday,In an urban area,Motorcycle/Moped,Yes,Other make,3,No,,,Electric only,2019
9000168993,East North Central,Midwest,1,"$10,000 to $14,999",1,0,Building with 2 or more apartments,Urban,1,1,202210,Saturday,In an urban area,Automobile/car/stationwagon,No,Jeep,1,No,,,Gas,2021
9000169004,South Atlantic,South,1,"$50,000 to $74,999",1,1,Mobile home,Urban,1,1,202212,Tuesday,In an urban area,Pickup Truck,No,Ford,6,No,,,Gas,2016
9000169024,Middle Atlantic,Northeast,1,"$100,000 to $124,999",1,0,One-family detached,Urban,1,1,202212,Monday,In an urban cluster,Automobile/car/stationwagon,No,Toyota,3,No,,,Gas,2019
9000169027,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,5,No,,,Gas,2017
9000169027,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,4,No,,,Gas,2018
9000169028,East North Central,Midwest,1,"$50,000 to $74,999",1,1,One-family detached,Urban,1,1,202212,Sunday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,2,No,,,Gas,2020
9000169035,Pacific,West,1,"$100,000 to $124,999",1,0,One-family detached,Urban,1,1,202211,Monday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,12,No,,,Gas,2010
9000169042,Mountain,West,2,"$175,000 or more",4,2,One-family detached,Urban,2,2,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Honda,2,No,,,"Hybrid, gas/electric, non plug-in",2020
9000169042,Mountain,West,2,"$175,000 or more",4,2,One-family detached,Urban,2,2,202211,Saturday,In an urban area,Automobile/car/stationwagon,Yes,Hyundai,6,No,,,Plug-in hybrid,2016
9000169048,Middle Atlantic,Northeast,2,"$125,000 to $149,999",3,2,One-family detached,Urban,2,3,202211,Saturday,In an urban area,Pickup Truck,No,Ford,1,Yes,No,No,Gas,2021
9000169048,Middle Atlantic,Northeast,2,"$125,000 to $149,999",3,2,One-family detached,Urban,2,3,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Audi,7,Yes,No,No,Gas,2015
9000169048,Middle Atlantic,Northeast,2,"$125,000 to $149,999",3,2,One-family detached,Urban,2,3,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Buick/Opel,4,No,,,Gas,2018
9000169052,Pacific,West,2,"$50,000 to $74,999",2,0,Building with 2 or more apartments,Urban,2,1,202212,Wednesday,In an urban area,Automobile/car/stationwagon,No,Other make,15,No,,,Gas,2007
9000169054,Mountain,West,1,"$125,000 to $149,999",1,0,One-family detached,Urban,1,2,202211,Wednesday,In an urban area,Automobile/car/stationwagon,No,Mercedes-Benz,17,No,,,Diesel,2005
9000169054,Mountain,West,1,"$125,000 to $149,999",1,0,One-family detached,Urban,1,2,202211,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Ford,1,No,,,Plug-in hybrid,2022
9000169059,South Atlantic,South,1,"$100,000 to $124,999",1,1,Building with 2 or more apartments,Urban,1,1,202212,Saturday,In an urban area,Automobile/car/stationwagon,No,Mercedes-Benz,1,No,,,Gas,2022
9000169078,Mountain,West,1,"$75,000 to $99,999",1,0,Building with 2 or more apartments,Urban,1,2,202210,Saturday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,3,No,,,Gas,2019
9000169078,Mountain,West,1,"$75,000 to $99,999",1,0,Building with 2 or more apartments,Urban,1,2,202210,Saturday,In an urban cluster,Recreational vehicle (RV)/Motorhome,No,Other make,20,No,,,Gas,2002
9000169087,Mountain,West,3,"$35,000 to $49,999",3,3,One-family detached,Rural,3,3,202212,Saturday,Not in an urban area,Automobile/car/stationwagon,No,Toyota,1,No,,,Gas,2022
9000169087,Mountain,West,3,"$35,000 to $49,999",3,3,One-family detached,Rural,3,3,202212,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,17,No,,,Gas,2005
9000169087,Mountain,West,3,"$35,000 to $49,999",3,3,One-family detached,Rural,3,3,202212,Saturday,Not in an urban area,Automobile/car/stationwagon,No,Hyundai,1,No,,,Gas,2021
9000169093,West South Central,South,1,"$35,000 to $49,999",1,0,One-family detached,Urban,1,1,202211,Tuesday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,7,No,,,Gas,2015
9000169095,South Atlantic,South,2,"$75,000 to $99,999",2,1,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,21,No,,,Gas,2001
9000169095,South Atlantic,South,2,"$75,000 to $99,999",2,1,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,17,No,,,Gas,2005
9000169104,Pacific,West,3,"$150,000 to $174,999",3,1,One-family detached,Urban,3,3,202211,Monday,In an urban area,Van (Minivan/Cargo/Passenger),No,Honda,18,No,,,Gas,2004
9000169104,Pacific,West,3,"$150,000 to $174,999",3,1,One-family detached,Urban,3,3,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Other make,5,No,,,Gas,2017
9000169104,Pacific,West,3,"$150,000 to $174,999",3,1,One-family detached,Urban,3,3,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Acura,5,No,,,Gas,2017
9000169110,West North Central,Midwest,1,"$50,000 to $74,999",1,0,One-family detached,Urban,1,1,202211,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,5,No,,,Gas,2017
9000169121,East South Central,South,2,"$75,000 to $99,999",3,2,One-family detached,Urban,3,2,202212,Monday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,4,No,,,Gas,2018
9000169121,East South Central,South,2,"$75,000 to $99,999",3,2,One-family detached,Urban,3,2,202212,Monday,In an urban cluster,Automobile/car/stationwagon,No,Hyundai,15,No,,,Gas,2007
9000169140,South Atlantic,South,3,"$150,000 to $174,999",4,0,One-family detached,Urban,4,4,202212,Sunday,In an urban area,Automobile/car/stationwagon,No,Other make,3,No,,,Gas,2019
9000169140,South Atlantic,South,3,"$150,000 to $174,999",4,0,One-family detached,Urban,4,4,202212,Sunday,In an urban area,Automobile/car/stationwagon,No,Acura,9,No,,,Gas,2013
9000169140,South Atlantic,South,3,"$150,000 to $174,999",4,0,One-family detached,Urban,4,4,202212,Sunday,In an urban area,Automobile/car/stationwagon,No,Lexus,10,No,,,Gas,2012
9000169140,South Atlantic,South,3,"$150,000 to $174,999",4,0,One-family detached,Urban,4,4,202212,Sunday,In an urban area,Automobile/car/stationwagon,No,Honda,8,No,,,Gas,2014
9000169147,West North Central,Midwest,2,"$75,000 to $99,999",3,0,One-family detached,Urban,2,3,202212,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,1,No,,,Gas,2021
9000169147,West North Central,Midwest,2,"$75,000 to $99,999",3,0,One-family detached,Urban,2,3,202212,Monday,In an urban area,Pickup Truck,No,GMC,8,No,,,Gas,2014
9000169147,West North Central,Midwest,2,"$75,000 to $99,999",3,0,One-family detached,Urban,2,3,202212,Monday,In an urban area,Automobile/car/stationwagon,No,Pontiac,21,No,,,Gas,2001
9000169163,West North Central,Midwest,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,1,202211,Wednesday,In an urban area,Pickup Truck,No,GMC,7,No,,,Gas,2015
9000169164,South Atlantic,South,2,"$100,000 to $124,999",2,1,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lexus,1,No,,,Gas,2021
9000169164,South Atlantic,South,2,"$100,000 to $124,999",2,1,One-family detached,Urban,2,2,202211,Monday,In an urban area,Pickup Truck,No,Chevrolet,15,No,,,Gas,2007
9000169175,East North Central,Midwest,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,2,202212,Tuesday,In an urban area,Automobile/car/stationwagon,No,Acura,14,No,,,Gas,2008
9000169175,East North Central,Midwest,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,2,202212,Tuesday,In an urban area,Automobile/car/stationwagon,No,Acura,23,No,,,Gas,1999
9000169198,Middle Atlantic,Northeast,1,"$15,000 to $24,999",1,0,One-family detached,Urban,1,1,202212,Friday,In an urban area,Automobile/car/stationwagon,No,Other make,6,No,,,Gas,2016
9000169199,West North Central,Midwest,2,"$50,000 to $74,999",2,1,"Townhome, Condo",Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,7,No,,,Gas,2015
9000169199,West North Central,Midwest,2,"$50,000 to $74,999",2,1,"Townhome, Condo",Urban,2,2,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Honda,14,No,,,Gas,2008
9000169206,Pacific,West,2,"$75,000 to $99,999",2,1,"Townhome, Condo",Urban,2,2,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Suppressed for confidential reason,17,No,,,Gas,2005
9000169206,Pacific,West,2,"$75,000 to $99,999",2,1,"Townhome, Condo",Urban,2,2,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Honda,16,No,,,Gas,2006
9000169208,Middle Atlantic,Northeast,1,"$50,000 to $74,999",1,1,"Townhome, Condo",Urban,1,1,202211,Wednesday,In an urban area,Automobile/car/stationwagon,No,Mazda,10,Yes,No,No,Gas,2012
9000169219,Mountain,West,2,"$75,000 to $99,999",6,2,One-family detached,Urban,2,2,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Mazda,6,Yes,,,Gas,2016
9000169219,Mountain,West,2,"$75,000 to $99,999",6,2,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mazda,14,No,,,Gas,2008
9000169228,South Atlantic,South,2,"$35,000 to $49,999",5,2,"Townhome, Condo",Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,5,No,,,Gas,2017
9000169228,South Atlantic,South,2,"$35,000 to $49,999",5,2,"Townhome, Condo",Urban,2,2,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Honda,26,No,,,Gas,1996
9000169229,South Atlantic,South,1,"$75,000 to $99,999",1,1,Building with 2 or more apartments,Urban,1,1,202211,Wednesday,In an urban area,Automobile/car/stationwagon,No,BMV,10,No,,,Gas,2012
9000169257,West North Central,Midwest,1,"$15,000 to $24,999",1,0,One-family detached,Urban,1,2,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Honda,2,No,,,Gas,2020
9000169257,West North Central,Midwest,1,"$15,000 to $24,999",1,0,One-family detached,Urban,1,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Suppressed for confidential reason,14,No,,,Gas,2008
9000169258,Middle Atlantic,Northeast,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,1,202210,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,1,No,,,Gas,2022
9000169271,Pacific,West,2,"$175,000 or more",2,1,"Townhome, Condo",Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,1,No,,,Gas,2022
9000169271,Pacific,West,2,"$175,000 or more",2,1,"Townhome, Condo",Urban,2,2,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,4,No,,,Gas,2018
9000169307,Mountain,West,3,"$125,000 to $149,999",3,0,"Townhome, Condo",Urban,3,3,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,KIA,2,No,,,Gas,2020
9000169307,Mountain,West,3,"$125,000 to $149,999",3,0,"Townhome, Condo",Urban,3,3,202211,Sunday,In an urban area,Automobile/car/stationwagon,Yes,KIA,10,No,,,"Hybrid, gas/electric, non plug-in",2012
9000169307,Mountain,West,3,"$125,000 to $149,999",3,0,"Townhome, Condo",Urban,3,3,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,1,No,,,Gas,2022
9000169351,Middle Atlantic,Northeast,2,"$175,000 or more",3,1,One-family detached,Urban,3,2,202212,Friday,In an urban area,Automobile/car/stationwagon,No,Volvo,16,Yes,No,No,Gas,2006
9000169351,Middle Atlantic,Northeast,2,"$175,000 or more",3,1,One-family detached,Urban,3,2,202212,Friday,In an urban area,Automobile/car/stationwagon,No,Volvo,10,No,,,Gas,2012
9000169352,East South Central,South,2,"$75,000 to $99,999",2,1,"Townhome, Condo",Urban,2,2,202211,Thursday,In an urban area,Automobile/car/stationwagon,No,Toyota,4,No,,,Gas,2018
9000169352,East South Central,South,2,"$75,000 to $99,999",2,1,"Townhome, Condo",Urban,2,2,202211,Thursday,In an urban area,Automobile/car/stationwagon,No,Toyota,6,No,,,Gas,2016
9000169353,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202211,Friday,In an urban area,Automobile/car/stationwagon,No,Mazda,6,No,,,Gas,2016
9000169353,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Subaru,5,No,,,Gas,2017
9000169374,West South Central,South,1,"$125,000 to $149,999",1,1,One-family detached,Urban,1,3,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,17,No,,,Gas,2005
9000169374,West South Central,South,1,"$125,000 to $149,999",1,1,One-family detached,Urban,1,3,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Audi,7,No,,,Gas,2015
9000169374,West South Central,South,1,"$125,000 to $149,999",1,1,One-family detached,Urban,1,3,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,5,No,,,Gas,2017
9000169379,East North Central,Midwest,4,"$100,000 to $124,999",6,2,One-family detached,Urban,4,4,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,1,No,,,Gas,2021
9000169379,East North Central,Midwest,4,"$100,000 to $124,999",6,2,One-family detached,Urban,4,4,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,1,No,,,Gas,2022
9000169379,East North Central,Midwest,4,"$100,000 to $124,999",6,2,One-family detached,Urban,4,4,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mitsubishi,1,No,,,Gas,2022
9000169379,East North Central,Midwest,4,"$100,000 to $124,999",6,2,One-family detached,Urban,4,4,202211,Friday,In an urban area,Motorcycle/Moped,No,Honda,12,No,,,Gas,2010
9000169380,South Atlantic,South,2,"$25,000 to $34,999",3,1,One-family detached,Urban,2,2,202211,Friday,In an urban cluster,Pickup Truck,No,Ford,11,No,,,Gas,2011
9000169380,South Atlantic,South,2,"$25,000 to $34,999",3,1,One-family detached,Urban,2,2,202211,Friday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,KIA,10,No,,,Gas,2012
9000169385,West North Central,Midwest,2,"$75,000 to $99,999",2,2,One-family detached,Urban,1,2,202211,Friday,In an urban area,Automobile/car/stationwagon,Yes,Toyota,8,No,,,"Hybrid, gas/electric, non plug-in",2014
9000169385,West North Central,Midwest,2,"$75,000 to $99,999",2,2,One-family detached,Urban,1,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,4,No,,,Gas,2018
9000169387,Pacific,West,2,"$35,000 to $49,999",2,1,Mobile home,Urban,2,1,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Chrysler,21,No,,,Gas,2001
9000169390,South Atlantic,South,2,"$150,000 to $174,999",6,2,One-family detached,Urban,2,2,202211,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Acura,2,No,,,Gas,2020
9000169390,South Atlantic,South,2,"$150,000 to $174,999",6,2,One-family detached,Urban,2,2,202211,Thursday,In an urban area,Van (Minivan/Cargo/Passenger),No,Honda,1,No,,,Gas,2021
9000169394,Mountain,West,1,"$35,000 to $49,999",1,1,"Townhome, Condo",Urban,1,1,202211,Sunday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,16,No,,,Gas,2006
9000169398,Mountain,West,2,"$75,000 to $99,999",2,2,"Townhome, Condo",Urban,2,2,202212,Thursday,In an urban area,Automobile/car/stationwagon,No,Infiniti,9,No,,,Gas,2013
9000169398,Mountain,West,2,"$75,000 to $99,999",2,2,"Townhome, Condo",Urban,2,2,202212,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,,14,No,,,Gas,2008
9000169414,West South Central,South,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,1,202301,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,4,No,,,Gas,2018
9000169418,Middle Atlantic,Northeast,1,"$35,000 to $49,999",1,0,"Townhome, Condo",Urban,1,1,202212,Monday,In an urban area,Automobile/car/stationwagon,No,Mazda,1,No,,,Gas,2021
9000169419,Mountain,West,2,"$75,000 to $99,999",2,2,Building with 2 or more apartments,Urban,2,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,9,No,,,Gas,2013
9000169419,Mountain,West,2,"$75,000 to $99,999",2,2,Building with 2 or more apartments,Urban,2,2,202211,Friday,In an urban area,Automobile/car/stationwagon,No,Suppressed for confidential reason,20,No,,,Gas,2002
9000169431,Middle Atlantic,Northeast,2,"$100,000 to $124,999",2,2,Building with 2 or more apartments,Urban,2,2,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,3,No,,,Gas,2019
9000169431,Middle Atlantic,Northeast,2,"$100,000 to $124,999",2,2,Building with 2 or more apartments,Urban,2,2,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,12,No,,,Gas,2010
9000169447,East North Central,Midwest,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202211,Friday,In an urban area,Automobile/car/stationwagon,No,Mazda,5,No,,,Gas,2017
9000169447,East North Central,Midwest,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Buick/Opel,6,No,,,Gas,2016
9000169448,Mountain,West,3,"$75,000 to $99,999",8,3,One-family detached,Urban,4,2,202210,Sunday,In an urban area,Van (Minivan/Cargo/Passenger),No,Toyota,9,No,,,Gas,2013
9000169448,Mountain,West,3,"$75,000 to $99,999",8,3,One-family detached,Urban,4,2,202210,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,13,No,,,Gas,2009
9000169470,Middle Atlantic,Northeast,2,"$100,000 to $124,999",3,2,One-family detached,Urban,2,2,202212,Sunday,In an urban area,Pickup Truck,No,Nissan/Datsun,3,No,,,Gas,2019
9000169470,Middle Atlantic,Northeast,2,"$100,000 to $124,999",3,2,One-family detached,Urban,2,2,202212,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Toyota,1,No,,,"Hybrid, gas/electric, non plug-in",2022
9000169475,South Atlantic,South,3,"$150,000 to $174,999",3,2,One-family detached,Urban,3,3,202210,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,14,No,,,Gas,2008
9000169475,South Atlantic,South,3,"$150,000 to $174,999",3,2,One-family detached,Urban,3,3,202210,Saturday,In an urban area,Automobile/car/stationwagon,No,Mazda,14,No,,,Gas,2008
9000169475,South Atlantic,South,3,"$150,000 to $174,999",3,2,One-family detached,Urban,3,3,202210,Saturday,In an urban area,Automobile/car/stationwagon,No,Toyota,5,No,,,Gas,2017
9000169492,East North Central,Midwest,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,1,202212,Thursday,In an urban cluster,Automobile/car/stationwagon,No,Ford,4,No,,,Gas,2018
9000169494,East South Central,South,2,"$50,000 to $74,999",2,1,One-family detached,Rural,2,3,202211,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,5,No,,,Gas,2017
9000169494,East South Central,South,2,"$50,000 to $74,999",2,1,One-family detached,Rural,2,3,202211,Saturday,Not in an urban area,Pickup Truck,No,Other make,18,No,,,Gas,2004
9000169494,East South Central,South,2,"$50,000 to $74,999",2,1,One-family detached,Rural,2,3,202211,Saturday,Not in an urban area,Pickup Truck,No,Ford,20,No,,,Gas,2002
9000169507,South Atlantic,South,1,"$25,000 to $34,999",2,1,Building with 2 or more apartments,Urban,2,1,202211,Thursday,In an urban area,Pickup Truck,No,Toyota,24,No,,,Gas,1998
9000169530,West South Central,South,2,"$50,000 to $74,999",2,2,Mobile home,Urban,2,2,202212,Monday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,2,No,,,Gas,2020
9000169530,West South Central,South,2,"$50,000 to $74,999",2,2,Mobile home,Urban,2,2,202212,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,21,No,,,Gas,2001
9000169533,East North Central,Midwest,2,"Less than $10,000",2,0,One-family detached,Urban,2,2,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,13,No,,,Gas,2009
9000169533,East North Central,Midwest,2,"Less than $10,000",2,0,One-family detached,Urban,2,2,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,16,No,,,Gas,2006
9000169541,Pacific,West,3,"$125,000 to $149,999",3,1,One-family detached,Urban,3,2,202211,Thursday,In an urban area,Automobile/car/stationwagon,No,Toyota,15,Yes,No,No,Gas,2007
9000169541,Pacific,West,3,"$125,000 to $149,999",3,1,One-family detached,Urban,3,2,202211,Thursday,In an urban area,Van (Minivan/Cargo/Passenger),No,Mercedes-Benz,3,Yes,No,No,Gas,2019
9000169547,South Atlantic,South,2,"$25,000 to $34,999",2,0,One-family detached,Rural,2,1,202211,Friday,Not in an urban area,Van (Minivan/Cargo/Passenger),No,KIA,6,No,,,Gas,2016
9000169551,West South Central,South,3,"$150,000 to $174,999",3,1,One-family detached,Urban,3,2,202211,Wednesday,In an urban area,Automobile/car/stationwagon,No,Hyundai,1,No,,,Gas,2023
9000169551,West South Central,South,3,"$150,000 to $174,999",3,1,One-family detached,Urban,3,2,202211,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,1,Yes,No,No,Gas,2023
9000169561,Pacific,West,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202211,Sunday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,8,Yes,No,No,Gas,2014
9000169561,Pacific,West,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202211,Sunday,In an urban cluster,Automobile/car/stationwagon,No,Dodge,12,No,,,Gas,2010
9000169567,Middle Atlantic,Northeast,2,"$75,000 to $99,999",4,2,One-family detached,Rural,2,2,202211,Monday,Not in an urban area,Automobile/car/stationwagon,Yes,Ford,3,No,,,"Hybrid, gas/electric, non plug-in",2019
9000169567,Middle Atlantic,Northeast,2,"$75,000 to $99,999",4,2,One-family detached,Rural,2,2,202211,Monday,Not in an urban area,Pickup Truck,No,Ford,5,No,,,Diesel,2017
9000169604,New England,Northeast,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,1,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lexus,2,No,,,Gas,2020
9000169607,West South Central,South,2,"$175,000 or more",2,0,One-family detached,Urban,2,2,202210,Monday,In an urban area,Pickup Truck,No,GMC,4,No,,,Gas,2018
9000169607,West South Central,South,2,"$175,000 or more",2,0,One-family detached,Urban,2,2,202210,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Audi,1,No,,,Gas,2021
9000169610,Mountain,West,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,2,202211,Friday,In an urban area,Automobile/car/stationwagon,Yes,Toyota,5,No,,,"Hybrid, gas/electric, non plug-in",2017
9000169610,Mountain,West,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,2,202211,Friday,In an urban area,Other truck,No,Nissan/Datsun,7,No,,,Gas,2015
